cdgeb-probe-07,cdgeb-server-08,cdgeb-file-13,1.13176,0.539889,0.536412,0.538497,0.538247,0.532936,0.53662,0.53634,0.537092,0.533622,0.538769,0.538563,0.536282,0.531969,0.538093,0.535333,0.533461,0.531754,0.537156,0.537791
cdgeb-probe-09,cdgeb-server-03,cdgeb-file-09,1.881974,0.933498,0.932948,0.952773,0.931245,0.929289,3.346745,0.935669,0.932197,0.926958,0.925969,0.92512,0.942813,0.939222,0.931309,0.931539,0.925418,0.9309,0.929067,0.928264
cdgeb-probe-09,cdgeb-server-02,cdgeb-file-06,0.941051,0.429654,0.432691,0.422734,0.433182,0.433697,0.427768,0.430336,0.428653,0.430766,0.43199,0.428766,0.429638,0.426629,0.431636,0.435182,0.431863,0.427562,0.428856,0.429936
cdgeb-probe-13,cdgeb-server-05,cdgeb-file-15,0.593973,0.246922,0.246576,0.256869,0.253457,0.247373,0.251598,0.253154,0.251137,0.255515,0.247716,0.253892,0.257976,0.253657,0.251428,0.250671,0.252452,0.250168,0.245361,0.251317
cdgeb-probe-01,cdgeb-server-12,cdgeb-file-15,1.632394,0.52005,0.519004,0.52439,0.522577,0.523158,0.51964,0.518141,0.52016,0.521033,0.5204,0.521106,0.519238,0.518605,0.521461,0.519209,0.522141,0.519475,0.525685,0.523802
cdgeb-probe-06,cdgeb-server-11,cdgeb-file-04,1.588696,0.790727,0.779397,0.776596,0.775058,0.77761,0.770458,0.775992,0.781782,0.77002,0.770365,0.769974,0.776206,0.769794,0.781118,0.774379,0.768857,0.779418,0.781545,0.776076
cdgeb-probe-11,cdgeb-server-14,cdgeb-file-08,0.913971,0.571964,0.575371,0.57086,0.565929,0.56219,0.563138,0.563691,0.584575,0.563658,0.569794,0.568547,0.56227,0.568673,0.561603,0.56811,0.572047,0.56905,0.567115,0.57281
cdgeb-probe-12,cdgeb-server-09,cdgeb-file-03,0.820705,0.421069,0.415347,0.415015,0.416733,0.421417,0.414289,0.423415,0.417235,0.416249,0.421621,0.415685,0.41703,0.416342,0.420805,0.418164,0.419099,0.413783,0.419287,0.415211
cdgeb-probe-03,cdgeb-server-10,cdgeb-file-08,1.45949,0.842685,0.846391,0.847964,0.852578,0.842628,0.846672,0.8416,0.848498,0.849292,0.85204,0.843298,0.848448,0.843456,0.855077,0.882039,0.882886,0.851583,0.852776,0.848036
cdgeb-probe-04,cdgeb-server-17,cdgeb-file-12,1.017707,0.480457,0.505813,0.479707,0.481121,0.482418,0.48289,0.471014,0.479897,0.476888,0.479585,0.479218,0.475131,0.483817,0.482722,0.486293,0.475179,0.479346,0.479148,0.479581
